price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,house_age,years_since_last_renovation
464900.0,4,2,2020,8424,1.0,0,0,4,1380,640,44,44
417000.0,4,2,2300,7700,1.0,0,0,3,1380,920,64,34
453000.0,4,2,2300,37533,1.0,0,3,5,1550,750,44,44
700000.0,3,2,1660,1545,2.0,0,2,3,1400,260,21,21
1619999.0,4,3,3900,9750,1.0,0,4,5,2520,1380,51,51
259500.0,3,1,1650,12349,1.0,0,0,3,1650,0,66,23
460000.0,4,2,2110,35091,1.0,0,0,4,1290,820,38,38
561500.0,3,1,1960,6380,1.0,0,0,4,980,980,84,34
641000.0,4,2,2770,63118,2.0,0,0,3,2770,0,26,26
330000.0,4,1,2440,7350,1.0,0,0,3,1610,830,45,45
447000.0,2,1,1320,8380,1.0,0,0,3,1320,0,70,70
320000.0,4,2,2570,4865,2.0,0,0,3,2570,0,18,18
212700.0,2,1,940,5040,1.0,0,0,3,940,0,97,20
260000.0,2,1,700,4800,1.0,0,0,3,700,0,101,15
410000.0,3,2,1400,45738,2.0,0,0,4,1400,0,42,42
355000.0,4,2,1890,7867,2.0,0,0,3,1890,0,27,27
275500.0,2,1,720,11400,1.0,0,0,5,720,0,72,72
415000.0,3,1,2410,8944,1.0,0,0,4,1860,550,56,56
279000.0,3,2,1630,7950,1.0,0,0,3,1320,310,38,38
350000.0,5,1,2330,14322,1.0,0,0,4,1180,1150,55,55
355000.0,2,2,1330,10838,2.0,0,0,3,1330,0,38,38
750000.0,4,2,3190,11597,2.0,0,0,3,2300,890,39,39
235000.0,3,1,1400,6300,1.0,0,0,3,1400,0,25,17
209950.0,3,1,970,9583,1.0,0,0,4,970,0,56,56
230000.0,3,1,1010,9600,1.0,0,0,5,1010,0,54,54
725000.0,3,2,3580,54450,1.5,0,0,3,3580,0,33,14
430000.0,2,1,1050,2570,1.0,0,0,5,850,200,96,96
661500.0,5,2,2500,7200,1.0,0,0,4,1490,1010,46,46
738000.0,3,3,2630,4896,2.0,0,0,3,2630,0,17,17
1820000.0,4,4,6640,53330,2.0,0,0,3,6640,0,30,30
221000.0,3,1,910,8789,1.0,0,0,3,910,0,57,60
665000.0,3,2,2610,35000,2.0,0,0,3,2610,0,35,23
255000.0,3,2,1720,6194,2.0,0,0,3,1720,0,25,17
1195000.0,5,2,3650,13297,2.0,0,0,5,2750,900,54,54
355000.0,3,1,2040,22693,1.0,0,0,4,2040,0,43,43
755000.0,5,2,3260,24300,1.5,0,1,4,2310,950,73,40
300000.0,3,1,1590,8911,1.0,0,0,3,1590,0,67,22
500000.0,4,1,1440,7100,1.5,0,0,3,1440,0,117,9
191000.0,2,1,900,3400,1.0,0,0,5,900,0,118,118
315000.0,6,4,3120,4240,2.0,0,2,4,2090,1030,30,30
415000.0,3,2,1060,1536,2.0,0,0,3,1060,0,23,23
394000.0,4,2,3000,9793,2.0,0,0,3,3000,0,21,21
490000.0,3,2,2230,5348,2.0,0,0,3,2230,0,23,23
523460.0,5,1,1890,5000,1.5,0,0,3,1090,800,117,9
550000.0,4,3,4150,16197,2.0,0,0,3,4150,0,17,17
342000.0,3,1,1780,10409,1.0,0,0,3,1280,500,42,10
560000.0,4,2,2710,6583,2.0,0,0,3,2710,0,20,20
1050000.0,4,4,4390,13833,2.0,0,3,3,3320,1070,20,20
710000.0,2,1,1640,4080,1.5,0,0,5,1540,100,107,107
1020000.0,3,2,1670,4800,1.5,0,3,3,1670,0,120,18
399950.0,3,2,2570,10431,2.0,0,0,3,2570,0,34,34
480000.0,2,1,1500,3420,1.0,0,0,3,1500,0,121,121
410000.0,3,1,2710,19000,2.0,0,3,4,2710,0,73,40
530000.0,4,1,2860,48351,1.0,0,0,3,1710,1150,45,45
528000.0,2,0,840,40642,1.0,1,4,4,840,0,86,86
469900.0,4,2,2990,8913,2.0,0,0,4,2990,0,32,32
397000.0,5,1,1170,6757,1.0,0,0,4,800,370,79,79
718500.0,3,1,1200,6240,1.0,0,0,3,1030,170,71,15
195000.0,2,1,1020,8100,1.0,0,0,3,1020,0,83,27
285000.0,2,1,910,8155,1.0,0,0,4,910,0,75,75
295000.0,1,1,700,2500,1.0,0,0,4,700,0,116,116
602000.0,4,1,2420,37800,1.0,0,0,4,1880,540,42,42
235000.0,3,1,1950,8712,1.0,0,0,3,1950,0,63,11
465000.0,4,2,3060,6000,2.0,0,0,3,3060,0,11,111
234000.0,4,1,1390,18000,1.0,0,0,3,1390,0,68,10
504200.0,2,1,1200,1687,3.0,0,0,3,1200,0,15,15
710000.0,3,2,2440,4153,2.0,0,0,3,2440,0,20,20
589500.0,3,3,2310,3075,2.0,0,0,3,1730,580,18,18
415000.0,3,2,2600,64626,1.5,0,0,3,2600,0,14,14
735000.0,3,2,1490,1212,2.0,0,0,3,1040,450,12,12
427000.0,3,2,2432,9391,2.0,0,2,3,2432,0,18,18
982000.0,4,2,3610,8580,2.0,0,0,3,3610,0,9,9
459000.0,4,3,2530,10000,2.0,0,0,3,2530,0,10,100
483453.0,4,2,2790,5527,2.0,0,0,3,2790,0,9,9
246950.0,3,3,1670,4440,1.0,0,0,3,1670,0,9,9
235000.0,1,1,1170,1456,2.0,0,0,3,1070,100,16,16
288790.0,4,2,1350,942,3.0,0,0,3,1350,0,15,15
229800.0,2,1,1110,1773,2.0,0,0,3,1110,0,9,9
516500.0,1,1,1100,638,3.0,0,0,3,1100,0,9,9
1600000.0,3,4,2820,7200,2.0,0,0,4,2460,360,93,93
234000.0,3,1,1040,8128,1.0,0,0,3,1040,0,40,14
230000.0,2,1,1910,3376,2.0,0,0,3,1910,0,43,43
300000.0,4,1,1370,8499,1.0,0,0,3,1370,0,74,25
470000.0,3,1,1500,5000,1.5,0,0,4,1140,360,96,96
339900.0,3,1,1200,9087,1.0,0,0,5,1200,0,54,54
650000.0,2,1,1050,2542,1.0,0,0,3,880,170,119,119
585000.0,5,2,2670,16777,1.5,0,0,4,1620,1050,103,103
699900.0,4,2,2190,11500,1.0,0,0,4,1430,760,51,51
598000.0,4,2,3130,40918,2.0,0,0,3,3130,0,29,29
475000.0,3,2,1700,9100,1.0,0,0,3,1160,540,25,17
314500.0,3,1,1700,17355,1.0,0,0,3,1200,500,45,45
397000.0,3,3,1360,1275,2.0,0,0,3,1240,120,16,16
345000.0,3,2,1610,15005,1.0,0,0,4,1610,0,37,37
325000.0,5,2,2130,6222,1.0,0,0,3,1300,830,32,32
265000.0,3,1,1800,7650,1.0,0,0,5,1800,0,66,66
402000.0,4,2,2950,15540,1.0,0,0,4,2120,830,49,49
835000.0,3,2,2120,54014,2.0,0,0,4,2120,0,59,59
780000.0,4,2,3500,7048,2.0,0,0,3,3500,0,18,18
250000.0,3,2,1440,9220,1.0,0,0,3,1440,0,58,30
1200000.0,4,2,2120,3360,2.0,0,0,3,2120,0,118,13
935000.0,2,2,1780,2067,2.0,0,0,5,1780,0,49,49
300000.0,2,1,960,8153,1.0,0,0,3,960,0,76,11
419000.0,2,1,1510,4980,1.0,0,0,3,1510,0,17,17
410000.0,1,1,1010,5750,1.0,0,0,3,1010,0,112,75
1165000.0,3,3,3790,5001,2.0,0,0,3,2810,980,34,34
461000.0,3,1,3600,8666,2.0,0,0,4,2400,1200,75,75
385000.0,3,1,1300,7030,1.0,0,0,3,1300,0,55,26
669500.0,4,2,2500,4046,1.5,0,0,4,1520,980,83,22
491950.0,3,2,2090,10733,1.0,0,0,3,1440,650,65,19
1230000.0,3,1,2200,14630,1.5,0,1,3,2200,0,75,20
560000.0,3,2,2070,15002,1.5,0,0,3,2070,0,68,10
370000.0,3,1,1320,7341,1.0,0,0,3,1320,0,41,41
263400.0,4,2,1360,60548,1.0,0,0,3,960,400,63,11
100000.0,2,1,930,7623,1.0,0,0,2,930,0,81,81
289950.0,3,2,1760,8584,1.5,0,0,5,1760,0,86,86
263000.0,3,1,1410,8100,2.0,0,0,3,1410,0,38,38
397500.0,4,2,2570,7859,2.0,0,0,3,2570,0,31,31
245000.0,3,2,1300,14197,1.0,0,0,3,860,440,27,27
535000.0,3,1,1580,6300,1.0,0,0,3,1180,400,98,21
449000.0,4,2,2960,6031,2.0,0,0,3,2960,0,18,18
490000.0,4,3,2330,3497,2.0,0,0,3,1920,410,20,20
445800.0,4,2,2070,39446,1.0,0,0,3,1470,600,46,19
345000.0,2,1,970,5750,1.0,0,0,4,970,0,91,65
327500.0,3,2,2310,7200,2.0,0,0,3,2310,0,33,14
436500.0,4,2,2290,11173,2.0,0,0,4,2290,0,35,35
550000.0,3,2,1720,9600,1.0,0,0,4,1220,500,56,56
441000.0,2,1,1190,3400,1.0,0,0,3,990,200,104,22
406500.0,2,1,870,5750,1.0,0,0,4,870,0,76,35
243000.0,2,1,1068,1758,2.0,0,0,3,1068,0,33,14
359500.0,4,2,2140,10316,2.0,0,0,3,2140,0,30,30
760000.0,4,2,3300,165528,2.0,0,0,3,3300,0,39,39
1925000.0,5,4,4830,8050,2.5,0,2,4,3710,1120,109,78
408000.0,5,3,2820,6589,1.5,0,0,3,2320,500,117,9
480000.0,4,3,2440,9664,2.0,0,0,3,1890,550,42,10
875000.0,4,1,1800,3245,1.5,0,0,4,1800,0,94,94
308000.0,3,1,1010,8800,1.0,0,0,4,1010,0,69,44
880000.0,4,2,3220,4392,1.5,0,0,4,2320,900,92,92
1730000.0,5,3,5000,26540,2.0,0,3,3,3410,1590,15,15
170000.0,2,1,1200,24792,2.0,0,0,2,1200,0,47,47
491500.0,3,2,1470,4322,2.0,0,0,3,1470,0,38,38
515000.0,3,2,2600,4506,2.0,0,0,3,2600,0,20,20
550000.0,4,1,2750,128502,1.0,0,0,2,1500,1250,65,65
255000.0,2,1,1320,9967,1.0,0,0,3,940,380,104,22
635000.0,3,2,3350,4007,2.0,0,0,3,2550,800,18,18
850000.0,3,2,2650,2387,2.0,0,0,3,1830,820,103,44
265000.0,2,2,1860,10856,1.0,0,0,3,1260,600,71,15
349810.0,3,1,960,8855,1.0,0,0,4,960,0,65,51
972000.0,4,1,2010,6300,1.0,0,2,5,1610,400,86,86
235000.0,2,1,900,28800,1.0,0,0,1,900,0,95,95
330000.0,4,2,2340,11784,2.0,0,0,3,2340,0,26,26
500000.0,4,3,3720,15048,3.0,0,0,3,3720,0,44,9
570000.0,3,2,1890,29185,1.0,0,0,3,1470,420,74,10
1309500.0,4,2,2680,12215,1.0,1,4,3,1590,1090,67,22
544000.0,3,2,1460,1613,2.0,0,0,3,1180,280,16,16
439000.0,3,2,3180,7904,1.0,0,0,3,1810,1370,17,17
530000.0,4,2,1980,15086,2.0,0,0,3,1980,0,42,10
427500.0,2,2,1090,934,3.0,0,0,3,1090,0,15,15
337000.0,4,2,2230,5970,2.0,0,0,4,2230,0,21,21
1095000.0,4,2,3330,9143,2.0,0,0,4,3330,0,28,28
435000.0,4,2,1880,3840,1.0,0,0,3,970,910,119,119
765000.0,5,3,2870,5700,1.0,0,0,3,1950,920,59,23
492650.0,4,1,2120,9786,1.0,0,0,3,1640,480,56,12
383962.0,4,2,2700,6998,2.0,0,0,3,2700,0,22,22
950000.0,4,2,3670,7680,2.5,0,0,3,3670,0,16,16
457000.0,3,2,1220,1330,2.0,0,0,3,1010,210,15,15
1510000.0,5,3,4390,11250,2.0,0,0,3,4390,0,16,16
882566.0,4,2,3560,5265,3.0,0,0,3,3560,0,9,9
963000.0,4,3,3530,8589,2.0,0,0,3,3530,0,16,16
345000.0,4,2,2280,5000,2.0,0,0,3,2280,0,17,17
2065000.0,4,3,4350,7965,2.0,0,0,3,4350,0,10,100
800000.0,3,3,3830,221284,2.0,0,0,3,3530,300,30,30
314500.0,3,2,2050,13303,1.0,0,0,3,2050,0,30,30
530000.0,3,2,3660,39478,2.0,0,2,4,3260,400,34,34
650000.0,4,2,3350,46748,2.0,0,0,3,3350,0,19,20
349500.0,3,2,1270,3600,1.0,0,0,3,1270,0,60,15
1198000.0,4,3,3400,3850,2.5,0,0,3,2790,610,15,15
165050.0,3,1,1200,8514,1.0,0,0,3,1200,0,64,34
580000.0,3,2,2200,11000,2.0,0,2,3,2200,0,45,45
330000.0,3,2,1680,11312,1.0,0,0,3,1080,600,64,34
875000.0,5,3,3840,8279,2.0,0,0,3,3840,0,22,22
500000.0,2,1,950,4500,1.0,0,2,3,850,100,97,20
445000.0,4,2,2280,42077,2.0,0,0,3,2280,0,29,29
274900.0,4,2,1970,6600,2.0,0,0,3,1970,0,36,23
219950.0,3,1,1620,9310,1.0,0,0,4,1620,0,56,56
691500.0,4,2,2600,7200,2.0,0,0,3,2600,0,61,21
459500.0,2,1,1250,3825,1.0,0,0,3,850,400,94,94
955500.0,4,1,2130,5080,1.5,0,0,3,2130,0,109,30
328950.0,4,1,2550,8976,1.0,0,0,5,1300,1250,45,45
307000.0,3,1,1150,6000,1.5,0,0,3,1150,0,96,12
382500.0,3,1,1040,9000,1.0,0,0,4,1040,0,56,56
1150000.0,4,2,3340,10422,2.0,0,0,3,3340,0,27,27
1297000.0,6,2,2630,9420,2.0,0,0,5,2510,120,123,123
478000.0,3,2,1640,3896,2.0,0,0,3,1640,0,29,29
260000.0,2,1,770,7906,1.0,0,0,4,770,0,75,75
850000.0,4,3,4350,112750,1.0,0,0,3,2200,2150,17,17
616000.0,4,1,1700,5846,1.0,0,0,3,1700,0,66,23
540000.0,3,1,2050,9580,1.0,0,0,3,1400,650,39,39
300000.0,3,2,1660,5128,2.0,0,0,3,1660,0,22,22
507500.0,3,1,1990,9594,1.0,0,0,3,1190,800,46,19
3800000.0,5,5,7050,42840,1.0,0,2,4,4320,2730,45,23
241000.0,3,2,1770,7000,1.0,0,0,3,1770,0,37,37
485000.0,3,2,2440,47916,2.0,0,0,3,2090,350,32,32
695000.0,3,2,2620,51354,2.0,0,0,3,2620,0,25,17
548000.0,4,2,2440,11005,2.0,0,0,3,2440,0,29,29
345000.0,2,1,1080,7775,1.0,0,0,3,1080,0,68,18
280000.0,3,1,1090,10710,1.0,0,0,4,1090,0,61,61
450000.0,3,1,1400,13775,1.0,0,0,3,1400,0,60,15
515000.0,3,2,2010,7200,2.0,0,0,3,2010,0,29,29
1014250.0,3,1,1640,12855,1.5,0,0,5,1500,140,103,103
739900.0,5,2,3290,5029,2.0,0,0,3,3290,0,19,20
600000.0,2,2,2510,14878,2.0,0,0,3,2510,0,33,14
370000.0,2,1,860,6050,1.0,0,0,3,860,0,71,15
729032.0,4,2,2840,12866,1.0,0,0,4,1780,1060,46,46
510000.0,3,1,1750,7020,2.0,0,0,3,1750,0,89,45
425000.0,3,1,1300,19163,1.0,0,0,3,1300,0,59,23
1080000.0,3,2,3890,7216,2.0,0,1,3,3260,630,56,13
337000.0,3,2,1460,941,3.0,0,0,3,1460,0,17,17
563000.0,4,1,1410,3376,1.5,0,0,5,1410,0,112,39
1695000.0,4,2,3770,10900,2.0,0,2,5,3070,700,99,67
245000.0,3,2,1190,4072,1.5,0,0,5,1190,0,116,116
590000.0,3,2,1410,6413,1.0,0,0,4,910,500,76,35
695000.0,3,2,2500,4080,1.5,0,0,5,1680,820,101,67
402500.0,2,1,800,2280,1.0,0,0,5,800,0,77,77
435000.0,3,2,2530,13446,2.0,0,0,3,2530,0,30,30
660000.0,3,2,2570,28500,1.0,0,0,3,1970,600,40,14
300000.0,3,2,2090,9620,1.0,0,0,3,1340,750,36,23
600000.0,5,2,2980,7781,1.0,0,0,3,1580,1400,63,11
205000.0,3,1,1170,8239,1.0,0,0,3,1170,0,42,10
357500.0,3,3,2080,5100,2.0,0,0,3,2080,0,19,20
1110000.0,5,3,3350,4000,2.0,0,0,4,2510,840,26,26
332888.0,2,2,1050,1029,2.0,0,0,3,950,100,16,16
174000.0,2,1,900,13531,1.0,0,0,3,900,0,44,9
515000.0,2,1,1050,5000,1.0,0,0,5,1050,0,116,116
392000.0,5,2,3740,32481,1.5,0,0,3,2240,1500,65,19
485000.0,4,1,1430,4096,2.0,0,0,3,1430,0,123,18
217500.0,3,1,1400,9546,1.0,0,0,4,1400,0,39,39
502000.0,3,2,1600,45613,2.0,0,0,4,1600,0,40,40
820000.0,3,2,2880,9750,2.0,0,0,3,2880,0,34,34
1640000.0,3,3,3140,5445,2.0,0,3,4,2240,900,110,110
102500.0,2,1,820,4320,1.0,0,0,3,820,0,86,24
925000.0,5,5,5190,12637,2.0,0,2,3,5190,0,22,22
540000.0,4,2,2180,10140,1.0,0,0,4,1180,1000,55,55
600000.0,2,1,910,2002,1.5,0,0,3,910,0,123,18
406000.0,4,1,1580,8475,1.5,0,2,4,1580,0,95,95
620000.0,4,3,2130,6325,1.0,0,0,5,1440,690,75,38
1060000.0,4,2,4570,16015,2.0,0,2,3,4570,0,33,14
401000.0,3,2,1240,11172,1.0,0,0,3,1000,240,39,39
725000.0,3,1,1860,6000,2.0,0,2,4,1860,0,64,64
276000.0,1,0,370,1801,1.0,0,0,5,370,0,100,100
500000.0,5,3,3130,12087,2.0,0,0,3,2180,950,48,48
375000.0,3,1,2530,35150,1.0,0,0,4,1800,730,46,46
2300000.0,4,4,3970,9778,2.0,0,2,4,3390,580,95,95
260000.0,3,2,1920,9680,1.0,0,0,4,1300,620,62,22
1565000.0,4,2,2970,12750,1.5,0,1,4,2130,840,105,37
431000.0,4,2,2300,6087,2.0,0,0,3,2300,0,22,22
321000.0,4,2,1830,9601,2.0,0,0,3,1830,0,20,20
433000.0,4,1,1550,5053,1.0,0,0,4,1180,370,60,60
920000.0,4,3,4080,10666,2.0,0,0,3,4080,0,18,18
482000.0,3,2,1710,21485,2.0,0,0,3,1710,0,34,34
712000.0,3,2,2375,4094,2.0,0,0,3,2375,0,21,21
505000.0,4,2,2200,9778,1.0,0,0,4,1100,1100,61,61
2367000.0,3,2,3530,17450,1.0,1,3,3,1840,1690,93,30
452000.0,3,1,1110,9012,1.0,0,0,4,1110,0,57,57
581000.0,4,1,1630,2566,1.5,0,0,3,1630,0,102,23
952500.0,4,1,2550,5055,2.0,0,0,4,2550,0,113,113
808000.0,4,2,2500,8866,2.0,0,0,4,2500,0,36,36
476000.0,4,3,2890,6885,1.0,0,0,3,1590,1300,78,10
535000.0,4,1,1420,5000,1.5,0,0,4,1420,0,78,78
1356925.0,4,3,4270,5800,2.0,0,3,5,3170,1100,86,86
629800.0,3,2,2390,1984,2.0,0,0,3,2220,170,15,15
417838.0,4,2,2530,5048,2.0,0,0,3,2530,0,9,9
399895.0,4,2,2701,4500,2.0,0,0,3,2701,0,9,9
825000.0,4,2,3990,6637,2.0,0,0,3,3990,0,20,20
300000.0,4,2,2303,3826,2.0,0,0,3,2303,0,17,17
640000.0,2,2,1540,965,3.0,0,0,3,1540,0,16,16
460000.0,3,2,1450,1053,2.0,0,0,3,940,510,15,15
525000.0,2,2,1160,1458,2.0,0,0,3,1040,120,11,111
499990.0,4,2,2910,6334,2.0,0,0,3,2910,0,10,100
1020000.0,4,3,3770,8501,2.0,0,0,3,3770,0,15,15
675000.0,5,2,2900,10300,1.0,0,0,3,1450,1450,38,38
512031.0,3,1,1540,3000,1.0,0,2,3,770,770,103,44
310000.0,2,1,700,3000,1.0,0,0,4,700,0,105,49
1075000.0,3,2,3280,10302,1.0,0,0,3,1680,1600,53,9
255000.0,4,2,2430,8960,1.0,0,0,3,1430,1000,63,11
435000.0,3,2,1900,7984,2.0,0,0,3,1900,0,30,30
453000.0,3,2,1660,15050,1.0,0,0,3,1260,400,40,14
260000.0,4,2,1620,7992,2.0,0,0,4,1620,0,48,48
659000.0,4,2,2090,10800,1.0,0,0,4,2090,0,72,24
223000.0,3,2,1110,7231,1.0,0,0,4,1110,0,32,32
851000.0,5,3,3760,9792,2.0,0,0,3,2550,1210,39,39
605000.0,3,2,2080,12134,1.0,0,0,4,1530,550,50,50
895000.0,4,2,1950,5950,1.0,0,0,3,1330,620,76,11
519000.0,5,2,2570,13054,1.0,0,1,3,1470,1100,73,31
535000.0,3,1,2330,12141,1.0,0,0,3,1390,940,40,14
489000.0,3,3,3700,10375,2.0,0,0,3,3700,0,41,41
250000.0,3,2,1920,7738,1.0,0,0,3,1520,400,58,30
580000.0,3,2,1900,3960,1.5,0,0,3,1200,700,118,13
1038000.0,4,1,1440,13296,1.0,0,0,4,1440,0,56,56
605000.0,4,2,2940,48788,1.0,0,0,5,1520,1420,62,62
599950.0,4,3,2500,3080,2.0,0,0,3,1810,690,15,15
700000.0,3,2,2490,23891,2.0,0,0,3,2490,0,30,30
480000.0,3,2,1470,10052,1.0,0,0,4,1470,0,67,67
329950.0,4,2,2120,4558,2.0,0,0,3,2120,0,21,21
250000.0,3,1,1200,24805,1.0,0,0,3,1200,0,39,39
345000.0,5,2,2450,6994,2.0,0,0,3,2450,0,21,21
175000.0,4,2,1780,6000,2.0,0,0,3,1780,0,32,32
185000.0,5,1,1590,6700,1.5,0,0,3,1090,500,81,24
411000.0,4,2,2370,76665,2.0,0,0,4,2370,0,45,23
690000.0,3,1,1760,4000,2.0,0,0,3,1760,0,101,15
265000.0,4,3,1940,8170,1.0,0,0,4,1940,0,75,75
720000.0,4,3,3550,12327,1.5,0,0,4,2180,1370,33,33
256000.0,4,2,2050,5787,2.0,0,0,3,2050,0,21,21
255000.0,4,2,1680,3179,2.0,0,0,3,1680,0,21,21
540000.0,3,2,1320,1800,2.0,0,0,3,1320,0,29,29
481015.0,3,2,1550,5511,2.0,0,0,3,1550,0,36,23
575000.0,3,1,2680,8625,1.0,0,0,5,1590,1090,49,49
339950.0,3,2,2390,34041,1.0,0,0,3,1840,550,39,39
475000.0,4,2,2040,7260,2.0,0,0,4,2040,0,60,60
732000.0,3,3,2670,6517,2.5,0,4,4,2020,650,46,46
860000.0,4,1,1880,3720,1.5,0,0,4,1880,0,99,99
389000.0,4,1,2400,7700,1.5,0,0,4,1500,900,96,96
645000.0,3,1,2270,11472,1.0,0,0,4,1370,900,67,67
475000.0,4,2,1850,5444,2.0,0,0,5,1850,0,42,42
550000.0,4,2,2160,5005,1.0,0,0,3,1430,730,36,23
305000.0,2,1,2160,12960,1.0,0,0,3,1360,800,55,26
782000.0,2,1,1570,3600,1.5,0,2,4,1320,250,117,33
545000.0,3,2,1340,7200,1.5,0,0,4,1340,0,100,100
394500.0,4,2,3002,6042,2.0,0,0,3,3002,0,19,20
600000.0,5,2,2190,9072,1.0,0,0,5,1110,1080,58,58
1300000.0,4,1,2610,21600,1.0,0,0,4,2610,0,57,57
300000.0,2,1,1010,11919,1.0,0,0,3,1010,0,76,11
330000.0,4,2,2105,6093,2.0,0,0,3,2105,0,20,20
723000.0,4,2,2430,4748,1.5,0,0,3,1630,800,95,69
2271150.0,4,3,4040,18916,1.0,0,0,4,4040,0,69,44
480000.0,5,2,2160,7737,2.0,0,0,3,2160,0,25,17
496000.0,2,1,900,9260,1.0,0,0,3,900,0,77,77
625000.0,3,3,1820,1641,3.0,0,0,3,1540,280,17,17
475000.0,4,2,2100,13468,1.0,0,0,5,1050,1050,61,61
275250.0,3,2,1520,7199,2.0,0,0,4,1520,0,31,31
253000.0,2,1,1310,7128,1.0,0,0,4,940,370,43,43
630000.0,4,2,2190,9880,1.0,0,0,4,1410,780,44,44
660500.0,5,2,2950,5500,1.5,0,0,5,1720,1230,105,105
262000.0,5,1,1870,7800,1.0,0,0,3,1580,290,61,20
2147500.0,3,3,4660,5500,2.0,0,4,5,3040,1620,114,35
552000.0,3,2,1840,9900,1.0,0,0,3,1840,0,45,45
1411600.0,2,2,3180,9400,2.0,0,4,5,2610,570,38,38
736000.0,2,1,1500,4000,1.0,0,0,3,1100,400,90,90
355000.0,3,1,1730,7416,1.5,0,0,3,1730,0,69,18
305000.0,3,1,1580,7424,1.0,0,0,3,1010,570,61,20
484998.0,4,2,1540,1870,2.0,0,0,3,1540,0,9,9
1054690.0,4,3,3390,3979,2.0,0,0,3,2610,780,9,9
334500.0,2,1,830,1858,2.0,0,0,3,830,0,18,18
475000.0,4,2,2620,6178,2.0,0,0,3,2620,0,10,100
309780.0,3,2,2242,4500,2.0,0,0,3,2242,0,9,9
795000.0,4,2,2890,7798,2.0,0,0,3,2890,0,18,18
274500.0,3,2,1450,4050,2.0,0,0,3,1450,0,13,13
265050.0,2,1,800,2119,2.0,0,0,3,800,0,15,15
567500.0,3,2,2280,2502,2.0,0,0,3,1880,400,17,17
915000.0,3,4,3850,62726,2.0,0,0,3,3120,730,10,100
285000.0,5,2,2270,6300,2.0,0,0,3,2270,0,28,28
445838.0,3,2,2250,5692,2.0,0,0,3,2250,0,23,23
304900.0,4,1,2600,11325,1.0,0,0,4,1610,990,54,54
940000.0,4,2,2490,9525,2.0,0,0,5,2490,0,55,55
1127000.0,4,2,3160,8281,2.0,0,0,4,3160,0,28,28
835000.0,4,4,4930,25714,2.0,0,0,3,4930,0,18,18
290000.0,3,1,1440,11250,1.0,0,0,3,1440,0,56,12
250000.0,3,1,1770,8868,1.0,0,0,4,1770,0,64,64
342000.0,4,2,2300,6448,2.0,0,0,3,2300,0,22,22
1012000.0,4,2,2980,16263,2.0,0,0,3,2980,0,34,34
400000.0,4,2,2230,7200,1.0,0,0,4,1300,930,60,60
312500.0,3,1,1830,7969,1.0,0,0,3,930,900,73,15
267000.0,3,1,1740,10875,1.0,0,0,4,1020,720,61,61
575000.0,3,1,1530,6743,1.0,0,0,3,1410,120,68,18
810000.0,3,1,1520,9041,1.0,0,0,4,1520,0,69,44
850000.0,3,2,3230,5000,2.0,0,2,5,2430,800,78,78
1015000.0,3,3,3620,4000,2.0,0,0,3,2730,890,18,18
1100000.0,4,3,5070,60123,2.0,0,0,3,5070,0,23,23
240000.0,3,1,1570,8750,1.0,0,0,3,1570,0,63,11
198000.0,4,1,2080,7200,1.0,0,0,4,1050,1030,57,57
565000.0,4,2,2230,8624,1.0,0,0,4,1430,800,54,54
1195000.0,5,3,3420,18129,2.0,0,0,3,2540,880,71,18
340000.0,8,2,2790,6695,1.0,0,0,3,1470,1320,46,19
815000.0,4,2,3150,4203,2.0,0,0,3,3150,0,21,21
1875000.0,4,3,3930,10929,2.0,0,0,3,3930,0,17,17
588000.0,5,3,2190,4900,2.0,0,0,5,1490,700,83,83
280500.0,4,2,1890,6962,2.0,0,0,3,1890,0,26,26
390000.0,4,2,1900,76877,1.0,0,0,3,1900,0,19,20
509000.0,2,1,1930,3521,2.0,0,0,3,1930,0,34,34
490600.0,3,2,3316,11447,2.0,0,0,3,3316,0,37,37
650000.0,3,1,1380,4500,1.0,0,0,5,1380,0,63,63
715000.0,3,4,2080,2250,3.0,0,4,3,2080,0,26,26
529950.0,3,1,1240,5000,1.5,0,0,5,1240,0,114,35
265000.0,3,1,1020,8610,1.0,0,0,5,1020,0,64,64
1755000.0,3,2,2360,4800,2.0,0,0,3,2360,0,114,9
1140000.0,3,2,2780,33503,1.5,0,1,4,2110,670,54,54
610000.0,3,2,2300,13418,1.0,0,0,3,1430,870,68,18
554729.0,4,2,2020,4350,2.0,0,0,5,1730,290,80,80
395000.0,5,1,1840,10453,1.0,0,2,3,1360,480,75,29
341000.0,3,1,1390,4814,1.5,0,0,3,1390,0,115,35
264500.0,4,2,2060,11385,1.0,0,0,4,1200,860,61,61
395000.0,4,2,2640,35070,1.5,0,0,3,2640,0,60,15
640000.0,3,2,1980,10115,1.0,0,0,3,1980,0,64,34
430000.0,3,1,1810,5080,1.0,0,0,3,1030,780,65,19
410000.0,4,2,1700,9000,1.0,0,0,5,1700,0,51,51
220000.0,4,1,1200,6000,1.5,0,0,3,1200,0,100,25
1625000.0,4,3,2980,3600,2.0,0,0,3,2150,830,24,24
405500.0,2,2,1350,1252,2.0,0,0,3,1120,230,17,17
633000.0,4,2,2360,10000,1.0,0,3,3,1980,380,46,19
295950.0,2,1,1190,6200,1.0,0,0,3,1190,0,75,29
